! z [AU] ; H Gas density [part/cm^3] ; Tgas [K] ; Av [mag] ; Diffusion coef [cm^2/s]; Tdust [K]; 1/ab of grains ; AV/NH conversion factor ; Grain radius (cm) ; uv_flux (unit of the reference flux)
1.66096e+02   1.24576e+05   1.73205e+01   0.00000e+00   0.00000e+00   1.73205e+01   6.25000e-22   1.00000e-05   1.50000E+02
1.63480e+02   1.41119e+05   1.73099e+01   3.45122e-03   0.00000e+00   1.73099e+01   6.25000e-22   1.00000e-05   1.50000E+02
1.60865e+02   1.59773e+05   1.72782e+01   7.35865e-03   0.00000e+00   1.72782e+01   6.25000e-22   1.00000e-05   1.50000E+02
1.58249e+02   1.80819e+05   1.72256e+01   1.17808e-02   0.00000e+00   1.72256e+01   6.25000e-22   1.00000e-05   1.50000E+02
1.55633e+02   2.04581e+05   1.71523e+01   1.67840e-02   0.00000e+00   1.71523e+01   6.25000e-22   1.00000e-05   1.50000E+02
1.53018e+02   2.31428e+05   1.70589e+01   2.24439e-02   0.00000e+00   1.70589e+01   6.25000e-22   1.00000e-05   1.50000E+02
1.50402e+02   2.61783e+05   1.69459e+01   2.88461e-02   0.00000e+00   1.69459e+01   6.25000e-22   1.00000e-05   1.50000E+02
