# NH3 cross sections
# #photoabsorption   -- Photoabsorption cross section (cm2)
# #photodissociation -- Photodissociation cross section (cm2)
# #photoionisation   -- Photoionisation cross section (cm2)
# #This version has been resampled to a uniform 0.1nm grid while maintaining a constant integrated cross section (using trapezoidal integration).
# #wavelength photoabsorption photodissociation photoionisation
9.120000e+01 1.924000e-17 9.960000e-18 9.280000e-18
9.220000e+01 1.752000e-17 8.800000e-18 8.720000e-18
9.320000e+01 1.626000e-17 7.900000e-18 8.360000e-18
9.420000e+01 1.580000e-17 7.520000e-18 8.280000e-18
9.520000e+01 1.636000e-17 7.720000e-18 8.640000e-18
9.620000e+01 1.718000e-17 8.340000e-18 8.840000e-18
9.720000e+01 1.812000e-17 9.160000e-18 8.960000e-18
9.820000e+01 1.920000e-17 1.046000e-17 8.740000e-18
9.920000e+01 2.018000e-17 1.170000e-17 8.480000e-18
1.002000e+02 2.106000e-17 1.270000e-17 8.360000e-18
1.012000e+02 2.182000e-17 1.362000e-17 8.200000e-18
1.022000e+02 2.244000e-17 1.424000e-17 8.200000e-18
1.032000e+02 2.328000e-17 1.504000e-17 8.240000e-18
1.042000e+02 2.432000e-17 1.600000e-17 8.320000e-18
1.052000e+02 2.420000e-17 1.616000e-17 8.040000e-18
1.062000e+02 2.548676e-17 1.450004e-17 1.098672e-17
1.072000e+02 2.574159e-17 1.502137e-17 1.072021e-17
1.082000e+02 2.533588e-17 1.469679e-17 1.063908e-17
1.092000e+02 2.423213e-17 1.418770e-17 1.004443e-17
1.102000e+02 2.448317e-17 1.526807e-17 9.215096e-18
1.112000e+02 2.402461e-17 1.522991e-17 8.794705e-18
1.122000e+02 2.301818e-17 1.499749e-17 8.020690e-18
1.132000e+02 2.088430e-17 1.384609e-17 7.038212e-18
1.142000e+02 1.885003e-17 1.271973e-17 6.130300e-18
1.152000e+02 2.020399e-17 1.504446e-17 5.159534e-18
1.162000e+02 1.586516e-17 1.157314e-17 4.292025e-18
1.172000e+02 1.398549e-17 1.108028e-17 2.905210e-18
1.182000e+02 1.571832e-17 1.378313e-17 1.935186e-18
1.192000e+02 1.664726e-17 1.527759e-17 1.369668e-18
1.202000e+02 1.373898e-17 1.294947e-17 7.895123e-19
1.212000e+02 1.164193e-17 1.128491e-17 3.570160e-19
1.222000e+02 1.808399e-17 1.803165e-17 5.234377e-20
1.232000e+02 8.438643e-18 8.429832e-18 8.810716e-21
1.242000e+02 9.968949e-18 9.968949e-18 0.000000e+00
1.252000e+02 8.345832e-18 8.345832e-18 0.000000e+00
1.262000e+02 3.625023e-18 3.625023e-18 0.000000e+00
1.272000e+02 2.030033e-17 2.030033e-17 0.000000e+00
1.282000e+02 1.574108e-17 1.574108e-17 0.000000e+00
1.292000e+02 5.597576e-18 5.597576e-18 0.000000e+00
1.302000e+02 1.236414e-17 1.236414e-17 0.000000e+00
1.312000e+02 4.422921e-18 4.422921e-18 0.000000e+00
1.322000e+02 8.890898e-18 8.890898e-18 0.000000e+00
1.332000e+02 3.796924e-18 3.796924e-18 0.000000e+00
1.342000e+02 3.172123e-17 3.172123e-17 0.000000e+00
1.352000e+02 4.614909e-18 4.614909e-18 0.000000e+00
1.362000e+02 2.519165e-17 2.519165e-17 0.000000e+00
1.372000e+02 6.995596e-18 6.995596e-18 0.000000e+00
1.382000e+02 9.320212e-18 9.320212e-18 0.000000e+00
1.392000e+02 8.430046e-18 8.430046e-18 0.000000e+00
1.402000e+02 4.560602e-18 4.560602e-18 0.000000e+00
1.412000e+02 3.913194e-18 3.913194e-18 0.000000e+00
1.422000e+02 2.617526e-18 2.617526e-18 0.000000e+00
1.432000e+02 1.626156e-18 1.626156e-18 0.000000e+00
1.442000e+02 1.499807e-18 1.499807e-18 0.000000e+00
1.452000e+02 1.233780e-18 1.233780e-18 0.000000e+00
1.462000e+02 1.083212e-18 1.083212e-18 0.000000e+00
1.472000e+02 2.537521e-18 2.537521e-18 0.000000e+00
1.482000e+02 9.006960e-19 9.006960e-19 0.000000e+00
1.492000e+02 4.511540e-18 4.511540e-18 0.000000e+00
1.502000e+02 8.051270e-19 8.051270e-19 0.000000e+00
1.512000e+02 1.040790e-19 1.040790e-19 0.000000e+00
1.522000e+02 4.147620e-19 4.147620e-19 0.000000e+00
1.532000e+02 1.557420e-19 1.557420e-19 0.000000e+00
1.542000e+02 2.925255e-18 2.925255e-18 0.000000e+00
1.552000e+02 2.351560e-19 2.351560e-19 0.000000e+00
1.562000e+02 6.592290e-19 6.592290e-19 0.000000e+00
